,track_id,track_pollen_score,track_shape,track_event,track_tagid,track_hastag,track_startframe,track_startx,track_starty,track_starta,track_endframe,track_endx,track_endy,track_enda,track_length,datetime,track_starttime,track_endtime,pollen,entering,leaving,entering_leaving,walking,video_name,labelbee_videoid,video_filename,video_seq
252586,9519,0.1277058204740105,ramp_ramp,,1407,True,26629,400,408,36.86989764584402,26646,440,420,203.8059435184577,18,2017-06-22 09:22:11.450,2017-06-22 09:22:11.450,2017-06-22 09:22:12.300,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252599,9532,8.5486909000565e-06,ramp_ramp,,1407,True,26667,384,376,192.9946167919165,26674,408,472,188.65254179111471,8,2017-06-22 09:22:13.350,2017-06-22 09:22:13.350,2017-06-22 09:22:13.700,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252605,9538,1.0722320486445394e-06,ramp_ramp,,1407,True,26692,396,364,203.19859051364816,26718,372,364,192.72435568542235,27,2017-06-22 09:22:14.600,2017-06-22 09:22:14.600,2017-06-22 09:22:15.900,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252626,9559,2.9000297748401255e-07,noise,,1407,True,26762,392,320,156.3706222693432,26764,384,348,162.07208023799276,3,2017-06-22 09:22:18.100,2017-06-22 09:22:18.100,2017-06-22 09:22:18.200,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252628,9561,0.0959105843303322,,,1407,True,26772,376,300,152.78388844269253,26777,384,272,146.30993247402023,6,2017-06-22 09:22:18.600,2017-06-22 09:22:18.600,2017-06-22 09:22:18.850,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252633,9566,8.220439221930328e-06,inside_ramp,,1407,True,26830,404,264,123.6900675259798,26872,400,372,152.8188889145228,43,2017-06-22 09:22:21.500,2017-06-22 09:22:21.500,2017-06-22 09:22:23.600,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252644,9577,7.533812876797536e-07,ramp_ramp,,1407,True,26879,432,340,157.8905516562483,26884,376,392,152.78388844269253,6,2017-06-22 09:22:23.950,2017-06-22 09:22:23.950,2017-06-22 09:22:24.200,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252656,9589,6.399440420027866e-05,ramp_ramp,,1407,True,26908,408,472,187.4314079711725,26914,420,552,181.1457628381751,7,2017-06-22 09:22:25.400,2017-06-22 09:22:25.400,2017-06-22 09:22:25.700,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252665,9598,3.564576518178854e-10,noise,,1407,True,26922,416,476,181.43209618416464,26926,460,540,196.6992442339936,5,2017-06-22 09:22:26.100,2017-06-22 09:22:26.100,2017-06-22 09:22:26.300,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252687,9620,0.0011662636187224,noise,,1407,True,26970,332,416,155.6954507340633,26974,304,464,148.5704343851615,5,2017-06-22 09:22:28.500,2017-06-22 09:22:28.500,2017-06-22 09:22:28.700,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252692,9625,0.000738583222772,ramp_ramp,,1407,True,27006,444,364,128.92754359279232,27249,560,468,163.85566121971652,244,2017-06-22 09:22:30.300,2017-06-22 09:22:30.300,2017-06-22 09:22:42.450,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252730,9663,0.0004950892018991,ramp_ramp,,1407,True,27258,576,380,152.7004277886672,27263,596,400,167.19573393471325,6,2017-06-22 09:22:42.900,2017-06-22 09:22:42.900,2017-06-22 09:22:43.150,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252737,9670,1.9113007277701087e-07,noise,,1407,True,27269,600,332,160.9065079995144,27273,604,436,178.69804732742114,5,2017-06-22 09:22:43.450,2017-06-22 09:22:43.450,2017-06-22 09:22:43.650,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252747,9680,3.587181374840546e-05,ramp_ramp,,1407,True,27291,560,388,150.06848815949223,27329,540,436,157.16634582208246,39,2017-06-22 09:22:44.550,2017-06-22 09:22:44.550,2017-06-22 09:22:46.450,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252756,9689,2.712887632892404e-05,ramp_ramp,,1407,True,27331,576,336,150.25511870305778,27355,604,308,157.38013505195957,25,2017-06-22 09:22:46.550,2017-06-22 09:22:46.550,2017-06-22 09:22:47.750,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252777,9710,7.852018472523216e-06,ramp_ramp,,1407,True,27384,608,364,180.0,27401,592,540,175.0302592718897,18,2017-06-22 09:22:49.200,2017-06-22 09:22:49.200,2017-06-22 09:22:50.050,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252783,9716,2.374138311943022e-05,ramp_ramp,,1407,True,27406,604,432,159.86369657175186,27415,544,532,149.26451229807992,10,2017-06-22 09:22:50.300,2017-06-22 09:22:50.300,2017-06-22 09:22:50.750,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252788,9721,9.531552280263313e-08,ramp_ramp,,1407,True,27420,576,440,157.16634582208246,27431,568,496,161.565051177078,12,2017-06-22 09:22:51.000,2017-06-22 09:22:51.000,2017-06-22 09:22:51.550,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252802,9735,5.4437033833057824e-08,ramp_ramp,,1407,True,27452,600,412,169.56252464888183,27458,648,532,191.3099324740202,7,2017-06-22 09:22:52.600,2017-06-22 09:22:52.600,2017-06-22 09:22:52.900,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252806,9739,1.941279405109153e-05,ramp_ramp,,1407,True,27464,632,460,198.03428556712984,27481,560,432,152.8188889145228,18,2017-06-22 09:22:53.200,2017-06-22 09:22:53.200,2017-06-22 09:22:54.050,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252812,9745,0.000128472918891,ramp_ramp,,1407,True,27485,564,472,164.24882633654698,27502,556,484,159.07549825507886,18,2017-06-22 09:22:54.250,2017-06-22 09:22:54.250,2017-06-22 09:22:55.100,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252818,9751,5.522229173958507e-07,ramp_ramp,,1407,True,27507,580,400,170.78897345918335,27567,616,480,181.59114027119455,61,2017-06-22 09:22:55.350,2017-06-22 09:22:55.350,2017-06-22 09:22:58.350,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252825,9758,1.5958415970891623e-06,ramp_ramp,,1407,True,27572,616,412,195.12400730831055,27584,608,448,181.3971810272964,13,2017-06-22 09:22:58.600,2017-06-22 09:22:58.600,2017-06-22 09:22:59.200,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252836,9769,1.2740150702607962e-08,ramp_ramp,,1407,True,27591,604,380,194.03624346792648,27598,616,504,182.9356734464212,8,2017-06-22 09:22:59.550,2017-06-22 09:22:59.550,2017-06-22 09:22:59.900,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252840,9773,4.874322136021181e-09,ramp_ramp,,1407,True,27606,608,368,180.0,27613,656,484,191.0035408517495,8,2017-06-22 09:23:00.300,2017-06-22 09:23:00.300,2017-06-22 09:23:00.650,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252842,9775,3.224536605089812e-08,noise,,1407,True,27620,612,424,162.40757543781842,27623,600,444,161.565051177078,4,2017-06-22 09:23:01.000,2017-06-22 09:23:01.000,2017-06-22 09:23:01.150,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252848,9781,1.3657629119669337e-07,ramp_ramp,,1407,True,27635,628,416,177.13759477388825,27640,628,492,176.09950625761812,6,2017-06-22 09:23:01.750,2017-06-22 09:23:01.750,2017-06-22 09:23:02.000,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252851,9784,4.865338320756124e-11,noise,,1407,True,27647,628,428,187.9434718105904,27651,612,488,181.33221985386965,5,2017-06-22 09:23:02.350,2017-06-22 09:23:02.350,2017-06-22 09:23:02.550,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252855,9788,1.700252169167804e-06,ramp_ramp,,1407,True,27661,604,396,154.72227776444706,27668,580,464,159.27444113443946,8,2017-06-22 09:23:03.050,2017-06-22 09:23:03.050,2017-06-22 09:23:03.400,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252859,9792,1.4038438077551352e-06,ramp_ramp,,1407,True,27673,592,436,183.81407483429035,27681,592,480,176.26860300083956,9,2017-06-22 09:23:03.650,2017-06-22 09:23:03.650,2017-06-22 09:23:04.050,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252863,9796,1.7809104310975778e-06,ramp_ramp,,1407,True,27686,588,368,160.14478563067897,27703,608,444,169.56252464888183,18,2017-06-22 09:23:04.300,2017-06-22 09:23:04.300,2017-06-22 09:23:05.150,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252875,9808,7.730912143699697e-06,noise,,1407,True,27715,580,416,159.77514056883192,27719,576,508,161.93952806380082,5,2017-06-22 09:23:05.750,2017-06-22 09:23:05.750,2017-06-22 09:23:05.950,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252880,9813,2.7259615009711524e-08,noise,,1407,True,27729,600,416,160.01689347810003,27730,600,448,164.24882633654698,2,2017-06-22 09:23:06.450,2017-06-22 09:23:06.450,2017-06-22 09:23:06.500,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252890,9823,6.13249930836446e-08,noise,,1407,True,27756,628,344,175.6012946450045,27758,640,356,181.3639275316029,3,2017-06-22 09:23:07.800,2017-06-22 09:23:07.800,2017-06-22 09:23:07.900,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252891,9824,8.593628558311157e-12,noise,,1407,True,27763,676,380,207.97947438848016,27766,688,420,197.5924245621816,4,2017-06-22 09:23:08.150,2017-06-22 09:23:08.150,2017-06-22 09:23:08.300,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252898,9831,4.426944068775978e-06,inside,,1407,True,27780,620,268,173.48019824834302,27792,596,256,178.56790381583536,13,2017-06-22 09:23:09.000,2017-06-22 09:23:09.000,2017-06-22 09:23:09.600,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252903,9836,3.034087872006492e-06,inside_inside,walking,1407,True,27804,580,292,147.84770485871766,27812,576,268,152.78388844269253,9,2017-06-22 09:23:10.200,2017-06-22 09:23:10.200,2017-06-22 09:23:10.600,False,False,False,False,True,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252917,9850,1.1652090632859806e-06,inside_ramp,,1407,True,27866,600,188,184.3987053549955,27918,604,396,171.46923439005187,53,2017-06-22 09:23:13.300,2017-06-22 09:23:13.300,2017-06-22 09:23:15.900,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252926,9859,1.9148982230054e-08,ramp_ramp,,1407,True,27923,604,344,148.49573328079583,27944,636,432,190.43747535111817,22,2017-06-22 09:23:16.150,2017-06-22 09:23:16.150,2017-06-22 09:23:17.200,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252932,9865,5.460411811646082e-06,ramp_ramp,,1407,True,27949,592,340,146.76828893202065,27956,612,488,170.53767779197435,8,2017-06-22 09:23:17.450,2017-06-22 09:23:17.450,2017-06-22 09:23:17.800,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252933,9866,1.350833326795967e-07,ramp_ramp,,1407,True,27961,632,348,157.52056560289688,27988,628,400,163.00917670801385,28,2017-06-22 09:23:18.050,2017-06-22 09:23:18.050,2017-06-22 09:23:19.400,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252942,9875,1.8310377579235286e-09,ramp_ramp,,1407,True,28000,644,340,194.03624346792648,28006,680,444,193.1725534233269,7,2017-06-22 09:23:20.000,2017-06-22 09:23:20.000,2017-06-22 09:23:20.300,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252945,9878,2.157976435807716e-05,ramp_ramp,,1407,True,28015,668,396,168.9964591482505,28034,640,508,158.19859051364818,20,2017-06-22 09:23:20.750,2017-06-22 09:23:20.750,2017-06-22 09:23:21.700,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252952,9885,1.6392666929220037e-07,ramp_ramp,,1407,True,28038,664,412,151.26020470831196,28075,680,408,183.69138598645128,38,2017-06-22 09:23:21.900,2017-06-22 09:23:21.900,2017-06-22 09:23:23.750,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252968,9901,2.830469108646864e-05,ramp_ramp,,1407,True,28079,700,432,166.32869286780416,28110,720,544,192.6803834918198,32,2017-06-22 09:23:23.950,2017-06-22 09:23:23.950,2017-06-22 09:23:25.500,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252973,9906,2.099959695438332e-05,ramp_ramp,,1407,True,28115,704,492,194.42077312751096,28126,696,580,177.27368900609375,12,2017-06-22 09:23:25.750,2017-06-22 09:23:25.750,2017-06-22 09:23:26.300,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252982,9915,2.059592774161789e-06,noise,,1407,True,28132,712,524,195.94539590092288,28135,728,564,190.43747535111817,4,2017-06-22 09:23:26.600,2017-06-22 09:23:26.600,2017-06-22 09:23:26.750,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252989,9922,3.480565288389149e-06,ramp_ramp,,1407,True,28143,672,564,166.67546873810923,28167,636,620,159.59011716619602,25,2017-06-22 09:23:27.150,2017-06-22 09:23:27.150,2017-06-22 09:23:28.350,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252991,9924,0.0001310714208709,ramp_ramp,,1407,True,28171,656,512,165.17352002964432,28201,688,608,174.4278021960362,31,2017-06-22 09:23:28.550,2017-06-22 09:23:28.550,2017-06-22 09:23:30.050,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
252997,9930,7.878287705524785e-07,ramp_ramp,,1407,True,28206,692,524,165.96375653207352,28232,700,600,180.0,27,2017-06-22 09:23:30.300,2017-06-22 09:23:30.300,2017-06-22 09:23:31.600,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
253003,9936,1.2271840919832611e-08,ramp_ramp,,1407,True,28237,692,540,175.6012946450045,28250,652,568,162.47443162627712,14,2017-06-22 09:23:31.850,2017-06-22 09:23:31.850,2017-06-22 09:23:32.500,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
253010,9943,0.0028357372185717,ramp_ramp,,1407,True,28255,680,520,147.0947570770121,28295,700,532,155.32313682966296,41,2017-06-22 09:23:32.750,2017-06-22 09:23:32.750,2017-06-22 09:23:34.750,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
253026,9959,1.093357280232894e-10,noise,,1407,True,28335,772,504,161.1139126302907,28337,768,536,168.95905981967627,3,2017-06-22 09:23:36.750,2017-06-22 09:23:36.750,2017-06-22 09:23:36.850,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
253028,9961,0.0135855656858435,ramp_ramp,,1407,True,28346,788,416,190.304846468766,28367,812,476,197.1027289690524,22,2017-06-22 09:23:37.300,2017-06-22 09:23:37.300,2017-06-22 09:23:38.350,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
253037,9970,3.1690543928239755e-08,ramp_ramp,,1407,True,28376,760,360,180.0,28384,732,412,167.3196165081802,9,2017-06-22 09:23:38.800,2017-06-22 09:23:38.800,2017-06-22 09:23:39.200,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
253041,9974,4.102475491907628e-08,inside_ramp,,1407,True,28393,756,276,163.44292862436336,28399,792,360,188.130102354156,7,2017-06-22 09:23:39.650,2017-06-22 09:23:39.650,2017-06-22 09:23:39.950,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
253046,9979,5.797728502255905e-06,inside_ramp,,1407,True,28409,800,216,199.3589941756947,28433,768,316,178.53119928561418,25,2017-06-22 09:23:40.450,2017-06-22 09:23:40.450,2017-06-22 09:23:41.650,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
253049,9982,1.4747271974549502e-06,inside_ramp,,1407,True,28441,752,192,186.91122711902463,28450,764,332,170.75388725443676,10,2017-06-22 09:23:42.050,2017-06-22 09:23:42.050,2017-06-22 09:23:42.500,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
253051,9984,9.371074167069393e-08,inside_ramp,,1407,True,28457,760,276,162.89727103094762,28466,764,348,167.3196165081802,10,2017-06-22 09:23:42.850,2017-06-22 09:23:42.850,2017-06-22 09:23:43.300,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
253054,9987,2.802733453735656e-08,inside_ramp,,1407,True,28472,772,296,171.46923439005187,28485,780,352,159.7174409110834,14,2017-06-22 09:23:43.600,2017-06-22 09:23:43.600,2017-06-22 09:23:44.250,False,False,False,False,False,C02_170622090000.mp4,11507,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170622090000.mp4,11
